number_of_snps	CellType
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
3	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
3	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
4	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
3	Jurkat-Engreitz
3	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
1	Jurkat-Engreitz
2	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
0	Jurkat-Engreitz
2	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
4	T-cell-ENCODE
5	T-cell-ENCODE
0	T-cell-ENCODE
4	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
4	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
5	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
4	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
4	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
5	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
4	T-cell-ENCODE
5	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
4	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
4	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
4	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
4	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
5	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
3	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
3	T-cell-ENCODE
3	T-cell-ENCODE
3	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
4	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
4	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
7	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
2	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
2	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
3	T-cell-ENCODE
1	T-cell-ENCODE
0	T-cell-ENCODE
0	T-cell-ENCODE
2	T-cell-ENCODE
